V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[003,10/12/2022 01:44 PM, 10/12/2022 01:44 PM, A crew is currently working on the problem, , 1233784];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[1]=[004,10/12/2022 01:44 PM, 10/12/2022 01:44 PM, A crew is currently working on the problem, , 1233784];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[2]=[028,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Trouble Shooter is determining repairs required, , 1234032];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[3]=[029,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Trouble Shooter is determining repairs required, , 1234032];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[4]=[040,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[5]=[040,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Trouble Shooter is determining repairs required, , 1234032];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[6]=[041,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[7]=[041,10/12/2022 03:18 PM, 10/12/2022 03:18 PM, Trouble Shooter is determining repairs required, , 1234032];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[8]=[043,10/12/2022 03:13 PM, 10/12/2022 03:13 PM, Waiting for an available crew to perform repairs, , 1234029];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[9]=[049,10/12/2022 02:13 PM, 10/12/2022 02:13 PM, Trouble Shooter is determining repairs required, , 1233794];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[10]=[049,10/12/2022 03:00 PM, 10/12/2022 03:00 PM, Trouble Shooter is determining repairs required, , 1234015];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[11]=[049,10/12/2022 04:04 PM, 10/12/2022 04:04 PM, Customer Svc is working this single customer outage, , 1234065];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[12]=[050,10/12/2022 02:15 PM, 10/12/2022 02:15 PM, Trouble Shooter is determining repairs required, , 1233799];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[13]=[051,10/12/2022 01:29 PM, 10/12/2022 01:29 PM, Trouble Shooter is determining repairs required, , 1233782];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[14]=[051,10/12/2022 02:16 PM, 10/12/2022 02:16 PM, Trouble Shooter is determining repairs required, , 1233803];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[15]=[051,10/12/2022 02:17 PM, 10/12/2022 02:17 PM, Trouble Shooter is determining repairs required, , 1233806];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[16]=[052,10/12/2022 02:57 PM, 10/12/2022 02:57 PM, Customer Svc is working this single customer outage, , 1234009];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[17]=[052,10/12/2022 03:26 PM, 10/12/2022 03:26 PM, Waiting for an available crew to perform repairs, , 1234043];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[18]=[054,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233830];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[19]=[054,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233832];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[20]=[062,10/12/2022 02:31 PM, 10/12/2022 02:31 PM, Waiting for an available crew to perform repairs, , 1233900];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[21]=[063,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Waiting for an available crew to perform repairs, , 1233846];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[22]=[064,10/12/2022 02:24 PM, 10/12/2022 02:24 PM, Trouble Shooter is determining repairs required, , 1233836];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
events[23]=[064,10/12/2022 02:25 PM, 10/12/2022 02:25 PM, Trouble Shooter is determining repairs required, , 1233848];,# of Outages: 139,Customers Affected: 10544,2022-10-12T21:25:31Z
